RECORDING_SESSION_LABEL,TRIAL_INDEX,AG_Audio_LIST,AG_Loc,AG_VIDEO,Drift_Check,Session_Name_,Trial_Index_,Trial_Recycled_,calibration,condition,phase,session,video_file,video_id,video_latency,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IA_AREA,IA_AVERAGE_FIX_PUPIL_SIZE,IA_BOTTOM,IA_DWELL_TIME,IA_DWELL_TIME_%,IA_DYNAMIC,IA_END_TIME,IA_FIRST_FIXATION_DURATION,IA_FIRST_FIXATION_INDEX,IA_FIRST_FIXATION_PREVIOUS_FIX_IA,IA_FIRST_FIXATION_PREVIOUS_IAREAS,IA_FIRST_FIXATION_RUN_INDEX,IA_FIRST_FIXATION_TIME,IA_FIRST_FIXATION_VISITED_IA_COUNT,IA_FIRST_FIXATION_X,IA_FIRST_FIXATION_Y,IA_FIRST_FIX_PROGRESSIVE,IA_FIRST_RUN_DWELL_TIME,IA_FIRST_RUN_END_TIME,IA_FIRST_RUN_FIXATION_%,IA_FIRST_RUN_FIXATION_COUNT,IA_FIRST_RUN_LANDING_POSITION,IA_FIRST_RUN_LAUNCH_SITE,IA_FIRST_RUN_START_TIME,IA_FIRST_SACCADE_AMPLITUDE,IA_FIRST_SACCADE_ANGLE,IA_FIRST_SACCADE_END_TIME,IA_FIRST_SACCADE_INDEX,IA_FIRST_SACCADE_START_TIME,IA_FIXATION_%,IA_FIXATION_COUNT,IA_FSA_COUNT_21,IA_FSA_COUNT_22,IA_FSA_COUNT_23,IA_FSA_DURATION_21,IA_FSA_DURATION_22,IA_FSA_DURATION_23,IA_GROUP,IA_ID,IA_INSTANCES_COUNT,IA_LABEL,IA_LAST_FIXATION_DURATION,IA_LAST_FIXATION_RUN,IA_LAST_FIXATION_TIME,IA_LAST_FIXATION_X,IA_LAST_FIXATION_Y,IA_LAST_RUN_DWELL_TIME,IA_LAST_RUN_END_TIME,IA_LAST_RUN_FIXATION_%,IA_LAST_RUN_FIXATION_COUNT,IA_LAST_RUN_LANDING_POSITION,IA_LAST_RUN_LAUNCH_SITE,IA_LAST_RUN_START_TIME,IA_LAST_SACCADE_AMPLITUDE,IA_LAST_SACCADE_ANGLE,IA_LAST_SACCADE_END_TIME,IA_LAST_SACCADE_INDEX,IA_LAST_SACCADE_START_TIME,IA_LEFT,IA_LEGAL,IA_LEGAL_IMMEDIATE,IA_MAX_FIX_PUPIL_SIZE,IA_MIN_FIX_PUPIL_SIZE,IA_POINTS,IA_REGRESSION_IN,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT,IA_REGRESSION_OUT_COUNT,IA_REGRESSION_OUT_FULL,IA_REGRESSION_OUT_FULL_COUNT,IA_REGRESSION_PATH_DURATION,IA_RIGHT,IA_RUN_COUNT,IA_SECOND_FIXATION_DURATION,IA_SECOND_FIXATION_RUN,IA_SECOND_FIXATION_TIME,IA_SECOND_FIXATION_X,IA_SECOND_FIXATION_Y,IA_SECOND_RUN_DWELL_TIME,IA_SECOND_RUN_END_TIME,IA_SECOND_RUN_FIXATION_%,IA_SECOND_RUN_FIXATION_COUNT,IA_SECOND_RUN_LANDING_POSITION,IA_SECOND_RUN_LAUNCH_SITE,IA_SECOND_RUN_START_TIME,IA_SELECTIVE_REGRESSION_PATH_DURATION,IA_SKIP,IA_SPILLOVER,IA_START_TIME,IA_THIRD_FIXATION_DURATION,IA_THIRD_FIXATION_RUN,IA_THIRD_FIXATION_TIME,IA_THIRD_FIXATION_X,IA_THIRD_FIXATION_Y,IA_THIRD_RUN_DWELL_TIME,IA_THIRD_RUN_END_TIME,IA_THIRD_RUN_FIXATION_%,IA_THIRD_RUN_FIXATION_COUNT,IA_THIRD_RUN_LANDING_POSITION,IA_THIRD_RUN_LAUNCH_SITE,IA_THIRD_RUN_START_TIME,IA_TOP,IA_TYPE,INTEREST_AREA_FIXATION_SEQUENCE,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,REPORTING_METHOD,TRIAL_DWELL_TIME,TRIAL_FIXATION_COUNT,TRIAL_IA_COUNT,TRIAL_LABEL,TRIAL_START_TIME,TRIAL_TOTAL_VISITED_IA_COUNT,bg,bg_code,frame_number
George_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,1,FALSE,w_calibug32px.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22]",TRUE,2022629,4,disappear_IP,TRUE,2021333,Fixations,1249,2,3,Trial: 1,2019506,1,,,
George_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,1,FALSE,w_calibug32px.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,George_2.edf,RIGHT,condition: phase,138000,3765,620,1233,0.9872,FALSE,,1233,2,,,2,1890,0,593.8,370.2,1,1233,3123,0.5,1,207.8,19.9,1890,4.93,-0.37,1889,1,1843,0.5,1,0,0,0,0,0,0,,22,,pole_AOI,1233,1,1890,593.8,370.2,1233,3123,0.5,1,207.8,19.9,1890,4.93,-0.37,1889,1,1843,386,0,0,3765,3765,,0,0,0,0,0,0,1233,686,1,,,,,,,,,,,,,1233,0,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22]",TRUE,2022629,4,disappear_IP,TRUE,2021333,Fixations,1249,2,3,Trial: 1,2019506,1,,,
George_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,1,FALSE,w_calibug32px.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[0, 22]",TRUE,2022629,4,disappear_IP,TRUE,2021333,Fixations,1249,2,3,Trial: 1,2019506,1,,,
George_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,1,FALSE,w_calibug32px.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2024126,5,IP_End,TRUE,2022980,Fixations,1146,1,3,Trial: 1,2019506,1,,,
George_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,1,FALSE,w_calibug32px.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,George_2.edf,RIGHT,condition: phase,138000,3765,620,1146,1,FALSE,,1146,1,,,1,3474,0,593.8,370.2,1,1146,4620,1,1,207.8,,3474,,,,,,1,1,0,0,0,0,0,0,,22,,pole_AOI,1146,1,3474,593.8,370.2,1146,4620,1,1,207.8,,3474,,,,,,386,0,0,3765,3765,,0,0,0,0,0,0,1146,686,1,,,,,,,,,,,,,1146,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2024126,5,IP_End,TRUE,2022980,Fixations,1146,1,3,Trial: 1,2019506,1,,,
George_2,1,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,1,FALSE,w_calibug32px.mp4,hab,hab1,test_session,occlusion_habituation_100fps.mp4,1,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2024126,5,IP_End,TRUE,2022980,Fixations,1146,1,3,Trial: 1,2019506,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22]",TRUE,2029320,1,video_IP,TRUE,2024817,Fixations,4376,4,3,Trial: 2,2024714,2,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3784.5,620,2952,0.6746,FALSE,,162,1,,,1,103,0,601.9,357.7,1,162,264,0.25,1,215.9,,103,,,,,,0.5,2,0,0,1,0,0,961,,22,,pole_AOI,2790,2,1816,534.7,358,2790,4606,0.25,1,148.7,39.2,1816,2.62,1.82,1815,3,1782,386,0,0,3793,3776,,0,0,0,0,0,0,162,686,2,2790,2,1816,534.7,358,2790,4606,0.25,1,148.7,39.2,1816,162,0,961,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22]",TRUE,2029320,1,video_IP,TRUE,2024817,Fixations,4376,4,3,Trial: 2,2024714,2,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3180,620,961,0.2196,FALSE,,961,2,22,[22],2,336,1,223.7,381.8,1,961,1296,0.25,1,273.7,-651.9,336,9.17,-178.96,335,1,265,0.25,1,0,0,0,0,0,0,,23,,left_AOI,961,1,336,223.7,381.8,961,1296,0.25,1,273.7,-651.9,336,9.17,-178.96,335,1,265,-50,1,1,3180,3180,,0,0,0,0,0,0,3751,250,1,,,,,,,,,,,,,961,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0, 22]",TRUE,2029320,1,video_IP,TRUE,2024817,Fixations,4376,4,3,Trial: 2,2024714,2,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2029320,2,test_IP_long,TRUE,2026517,Fixations,2790,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3776,620,2790,1,FALSE,,2790,1,,,1,1816,0,534.7,358,1,2790,4606,1,1,148.7,,1816,2.62,1.82,1815,,1782,1,1,0,0,0,0,0,0,,22,,pole_AOI,2790,1,1816,534.7,358,2790,4606,1,1,148.7,,1816,2.62,1.82,1815,,1782,386,0,0,3776,3776,,0,0,0,0,0,0,2790,686,1,,,,,,,,,,,,,2790,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2029320,2,test_IP_long,TRUE,2026517,Fixations,2790,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2029320,2,test_IP_long,TRUE,2026517,Fixations,2790,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0]",TRUE,2026517,3,start_IP,TRUE,2024817,Fixations,1586,3,3,Trial: 2,2024714,2,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3793,620,162,0.1021,FALSE,,162,1,,,1,103,0,601.9,357.7,1,162,264,0.3333,1,215.9,,103,,,,,,0.3333,1,0,0,1,0,0,961,,22,,pole_AOI,162,1,103,601.9,357.7,162,264,0.3333,1,215.9,,103,,,,,,386,0,0,3793,3793,,0,0,0,0,0,0,162,686,1,,,,,,,,,,,,,162,0,961,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0]",TRUE,2026517,3,start_IP,TRUE,2024817,Fixations,1586,3,3,Trial: 2,2024714,2,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3180,620,961,0.6059,FALSE,,961,2,22,[22],2,336,1,223.7,381.8,1,961,1296,0.3333,1,273.7,-651.9,336,9.17,-178.96,335,1,265,0.3333,1,0,0,0,0,0,0,,23,,left_AOI,961,1,336,223.7,381.8,961,1296,0.3333,1,273.7,-651.9,336,9.17,-178.96,335,1,265,-50,1,1,3180,3180,,0,0,0,0,0,0,961,250,1,,,,,,,,,,,,,961,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 23, 0]",TRUE,2026517,3,start_IP,TRUE,2024817,Fixations,1586,3,3,Trial: 2,2024714,2,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2027822,4,disappear_IP,TRUE,2026517,Fixations,1292,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3776,620,1292,1,FALSE,,1292,1,,,1,1816,0,534.7,358,1,1292,3108,1,1,148.7,,1816,2.62,1.82,1815,,1782,1,1,0,0,0,0,0,0,,22,,pole_AOI,1292,1,1816,534.7,358,1292,3108,1,1,148.7,,1816,2.62,1.82,1815,,1782,386,0,0,3776,3776,,0,0,0,0,0,0,1292,686,1,,,,,,,,,,,,,1292,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2027822,4,disappear_IP,TRUE,2026517,Fixations,1292,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2027822,4,disappear_IP,TRUE,2026517,Fixations,1292,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2029320,5,IP_End,TRUE,2028173,Fixations,1147,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,3776,620,1147,1,FALSE,,1147,1,,,1,3459,0,534.7,358,1,1147,4606,1,1,148.7,,3459,,,,,,1,1,0,0,0,0,0,0,,22,,pole_AOI,1147,1,3459,534.7,358,1147,4606,1,1,148.7,,3459,,,,,,386,0,0,3776,3776,,0,0,0,0,0,0,1147,686,1,,,,,,,,,,,,,1147,0,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2029320,5,IP_End,TRUE,2028173,Fixations,1147,1,3,Trial: 2,2024714,1,,,
George_2,2,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,2,FALSE,w_calibug32px.mp4,hab,hab2,test_session,occlusion_habituation_100fps.mp4,2,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,[22],TRUE,2029320,5,IP_End,TRUE,2028173,Fixations,1147,1,3,Trial: 2,2024714,1,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,4550,620,18,0.0043,FALSE,,18,6,,[22],5,4595,1,789.1,377.7,0,18,4613,0.1667,1,15.1,5.6,4595,0.29,-64.79,4594,5,4469,0.1667,1,0,0,0,0,0,0,,21,,right_AOI,18,1,4595,789.1,377.7,18,4613,0.1667,1,15.1,5.6,4595,0.29,-64.79,4594,5,4469,774,0,0,4550,4550,,0,0,0,0,0,0,18,1074,1,,,,,,,,,,,,,18,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22, 0, 21]",TRUE,2034515,1,video_IP,TRUE,2030012,Fixations,4191,6,3,Trial: 3,2029902,2,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,3672,620,823,0.1964,FALSE,,433,1,,,1,110,0,553.9,338.4,1,433,542,0.1667,1,167.9,,110,,,,,,0.3333,2,0,0,0,0,0,0,,22,,pole_AOI,390,2,1717,528.1,389.7,390,2106,0.1667,1,142.1,30.1,1717,3.72,2.41,1716,3,1674,386,0,0,4102,3242,,0,0,0,0,0,0,841,686,2,390,2,1717,528.1,389.7,390,2106,0.1667,1,142.1,30.1,1717,823,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22, 0, 21]",TRUE,2034515,1,video_IP,TRUE,2030012,Fixations,4191,6,3,Trial: 3,2029902,2,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22, 0, 21]",TRUE,2034515,1,video_IP,TRUE,2030012,Fixations,4191,6,3,Trial: 3,2029902,2,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,4550,620,18,0.0069,FALSE,,18,3,,[22],3,4595,1,789.1,377.7,0,18,4613,0.3333,1,15.1,5.6,4595,0.29,-64.79,4594,2,4469,0.3333,1,0,0,0,0,0,0,,21,,right_AOI,18,1,4595,789.1,377.7,18,4613,0.3333,1,15.1,5.6,4595,0.29,-64.79,4594,2,4469,774,0,0,4550,4550,,0,0,0,0,0,0,18,1074,1,,,,,,,,,,,,,18,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 21]",TRUE,2034515,2,test_IP_long,TRUE,2031713,Fixations,2621,3,3,Trial: 3,2029902,2,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,3242,620,296,0.1129,FALSE,,296,1,,,1,1811,0,528.1,389.7,1,296,2106,0.3333,1,142.1,,1811,,,,,,0.3333,1,0,0,0,0,0,0,,22,,pole_AOI,296,1,1811,528.1,389.7,296,2106,0.3333,1,142.1,,1811,,,,,,386,0,0,3242,3242,,0,0,0,0,0,0,314,686,1,,,,,,,,,,,,,296,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 21]",TRUE,2034515,2,test_IP_long,TRUE,2031713,Fixations,2621,3,3,Trial: 3,2029902,2,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,23,,left_AOI,,,,,,,,,,,,,,,,,,-50,0,0,,,,,,,,,,,250,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 21]",TRUE,2034515,2,test_IP_long,TRUE,2031713,Fixations,2621,3,3,Trial: 3,2029902,2,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,,620,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,21,,right_AOI,,,,,,,,,,,,,,,,,,774,0,0,,,,,,,,,,,1074,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,2031713,3,start_IP,TRUE,2030012,Fixations,1570,4,3,Trial: 3,2029902,1,,,
George_2,3,"[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]","(512, 384)",,0,George_2,3,FALSE,w_calibug32px.mp4,hab,hab3,test_session,occlusion_habituation_100fps.mp4,3,4500,George_2.edf,RIGHT,condition: phase,138000,3672,620,527,0.3357,FALSE,,433,1,,,1,110,0,553.9,338.4,1,433,542,0.25,1,167.9,,110,,,,,,0.5,2,0,0,0,0,0,0,,22,,pole_AOI,94,2,1717,528.1,389.7,94,1811,0.25,1,142.1,30.1,1717,3.72,2.41,1716,3,1674,386,0,0,4102,3242,,0,0,0,0,0,0,527,686,2,94,2,1717,528.1,389.7,94,1811,0.25,1,142.1,30.1,1717,527,0,,,,,,,,,,,,,,,160,RECTANGLE,"[22, 0, 22]",TRUE,2031713,3,start_IP,TRUE,2030012,Fixations,1570,4,3,Trial: 3,2029902,1,,,
